Year,Month,Base/Project,LOBGroup,CostCategory,PlanRate
2021,4,Project,LOB_Group_5,Cost_Category_2,51938.22
2021,4,Project,LOB_Group_5,Cost_Category_3,2063.49
2021,4,Base,LOB_Group_5,Cost_Category_4,69200.94
2021,4,Project,LOB_Group_5,Cost_Category_5,33312.37
2021,4,Project,LOB_Group_5,Cost_Category_6,70493.1
2021,4,Project,LOB_Group_5,Cost_Category_7,74099.55
2021,4,Base,LOB_Group_5,Cost_Category_8,11217.77
2021,4,Project,LOB_Group_5,Cost_Category_9,56091.83
2021,4,Project,LOB_Group_5,Cost_Category_10,80474.93
2021,4,Base,LOB_Group_5,Cost_Category_11,31671.63
2021,4,Project,LOB_Group_5,Cost_Category_12,33377.83
2021,4,Base,LOB_Group_5,Cost_Category_13,99848.85
2021,4,Base,LOB_Group_5,Cost_Category_14,10037.17
2021,4,Base,LOB_Group_5,Cost_Category_15,91487.4
2021,4,Base,LOB_Group_5,Cost_Category_16,64174.33
2021,4,Project,LOB_Group_6,Cost_Category_1,42680.24
2021,4,Base,LOB_Group_6,Cost_Category_2,64525.55
2021,4,Project,LOB_Group_6,Cost_Category_3,53561.27
2021,4,Base,LOB_Group_6,Cost_Category_4,28891.05
2021,4,Base,LOB_Group_6,Cost_Category_5,75696.94
2021,4,Base,LOB_Group_6,Cost_Category_6,10250.82
2021,4,Project,LOB_Group_6,Cost_Category_7,98217.27
2021,4,Base,LOB_Group_6,Cost_Category_8,46233.6
2021,4,Base,LOB_Group_6,Cost_Category_9,62916.2
2021,4,Base,LOB_Group_6,Cost_Category_10,1016.37
2021,4,Base,LOB_Group_6,Cost_Category_11,31100.21
2021,4,Base,LOB_Group_6,Cost_Category_12,97969.81
2021,4,Project,LOB_Group_6,Cost_Category_13,37159.08
2021,4,Project,LOB_Group_6,Cost_Category_14,91440.45
2021,4,Base,LOB_Group_6,Cost_Category_15,79246.16
2021,4,Base,LOB_Group_6,Cost_Category_16,70404.32
2021,4,Project,LOB_Group_7,Cost_Category_1,59974.98
2021,4,Project,LOB_Group_7,Cost_Category_2,43243.42
2021,4,Project,LOB_Group_7,Cost_Category_3,78749.34
2021,4,Project,LOB_Group_7,Cost_Category_4,96396.95
2021,4,Base,LOB_Group_7,Cost_Category_5,48646.65
2021,4,Project,LOB_Group_7,Cost_Category_6,97903.15
2021,4,Base,LOB_Group_7,Cost_Category_7,76446.95
2021,4,Base,LOB_Group_7,Cost_Category_8,96106.63
2021,4,Project,LOB_Group_7,Cost_Category_9,81468.69
2021,4,Base,LOB_Group_7,Cost_Category_10,53638.14
2021,4,Project,LOB_Group_7,Cost_Category_11,23945.76
2021,4,Base,LOB_Group_7,Cost_Category_12,14186.75
2021,4,Project,LOB_Group_7,Cost_Category_13,49649.19
2021,4,Base,LOB_Group_7,Cost_Category_14,60097.05
2021,4,Base,LOB_Group_7,Cost_Category_15,74268.78
2021,4,Base,LOB_Group_7,Cost_Category_16,92722.9
2021,4,Base,LOB_Group_8,Cost_Category_1,37389.09
2021,4,Project,LOB_Group_8,Cost_Category_2,18834.85
2021,4,Project,LOB_Group_8,Cost_Category_3,43374.84
2021,4,Base,LOB_Group_8,Cost_Category_4,44079.38
2021,4,Base,LOB_Group_8,Cost_Category_5,69090.0
2021,4,Base,LOB_Group_8,Cost_Category_6,40976.62
2021,4,Project,LOB_Group_8,Cost_Category_7,7989.34
2021,4,Project,LOB_Group_8,Cost_Category_8,14003.22
2021,4,Base,LOB_Group_8,Cost_Category_9,7167.5
2021,4,Base,LOB_Group_8,Cost_Category_10,39750.82
2021,4,Project,LOB_Group_8,Cost_Category_11,96951.33
2021,4,Base,LOB_Group_8,Cost_Category_12,31611.42
2021,4,Project,LOB_Group_8,Cost_Category_13,58582.53
2021,4,Project,LOB_Group_8,Cost_Category_14,20890.39
2021,4,Project,LOB_Group_8,Cost_Category_15,39810.63
2021,4,Base,LOB_Group_8,Cost_Category_16,99820.14
2021,5,Base,LOB_Group_1,Cost_Category_1,78251.81
2021,5,Base,LOB_Group_1,Cost_Category_2,42595.84
2021,5,Project,LOB_Group_1,Cost_Category_3,42834.97
2021,5,Project,LOB_Group_1,Cost_Category_4,2581.8
2021,5,Base,LOB_Group_1,Cost_Category_5,78759.53
2021,5,Base,LOB_Group_1,Cost_Category_6,83080.93
2021,5,Base,LOB_Group_1,Cost_Category_7,59088.27
2021,5,Base,LOB_Group_1,Cost_Category_8,89023.66
2021,5,Base,LOB_Group_1,Cost_Category_9,25097.97
2021,5,Base,LOB_Group_1,Cost_Category_10,28066.48
2021,5,Project,LOB_Group_1,Cost_Category_11,55763.32
2021,5,Project,LOB_Group_1,Cost_Category_12,50867.61
2021,5,Base,LOB_Group_1,Cost_Category_13,8826.93
2021,5,Project,LOB_Group_1,Cost_Category_14,71415.11
2021,5,Project,LOB_Group_1,Cost_Category_15,19038.38
2021,5,Base,LOB_Group_1,Cost_Category_16,60195.24
2021,5,Base,LOB_Group_2,Cost_Category_1,71641.87
2021,5,Base,LOB_Group_2,Cost_Category_2,13386.17
2021,5,Base,LOB_Group_2,Cost_Category_3,7524.68
2021,5,Project,LOB_Group_2,Cost_Category_4,71759.67
2021,5,Base,LOB_Group_2,Cost_Category_5,21087.72
2021,5,Base,LOB_Group_2,Cost_Category_6,59685.57
2021,5,Project,LOB_Group_2,Cost_Category_7,37079.31
2021,5,Project,LOB_Group_2,Cost_Category_8,92939.46
2021,5,Base,LOB_Group_2,Cost_Category_9,25672.08
2021,5,Base,LOB_Group_2,Cost_Category_10,20000.03
2021,5,Base,LOB_Group_2,Cost_Category_11,4820.88
2021,5,Base,LOB_Group_2,Cost_Category_12,42210.47
2021,5,Base,LOB_Group_2,Cost_Category_13,23348.0
2021,5,Base,LOB_Group_2,Cost_Category_14,50823.09
2021,5,Base,LOB_Group_2,Cost_Category_15,50054.92
2021,5,Base,LOB_Group_2,Cost_Category_16,97294.15
2021,5,Project,LOB_Group_3,Cost_Category_1,74425.73
2021,5,Base,LOB_Group_3,Cost_Category_2,6933.93
2021,5,Base,LOB_Group_3,Cost_Category_3,16855.27
2021,5,Base,LOB_Group_3,Cost_Category_4,59204.59
2021,5,Project,LOB_Group_3,Cost_Category_5,64023.79
2021,5,Project,LOB_Group_3,Cost_Category_6,44518.2
2021,5,Base,LOB_Group_3,Cost_Category_7,11020.67
2021,5,Project,LOB_Group_3,Cost_Category_8,20318.06
2021,5,Base,LOB_Group_3,Cost_Category_9,94813.0
2021,5,Project,LOB_Group_3,Cost_Category_10,97943.54
2021,5,Project,LOB_Group_3,Cost_Category_11,71445.02
2021,5,Base,LOB_Group_3,Cost_Category_12,90314.71
2021,5,Base,LOB_Group_3,Cost_Category_13,60999.67
2021,5,Project,LOB_Group_3,Cost_Category_14,7793.72
2021,5,Project,LOB_Group_3,Cost_Category_15,40653.22
2021,5,Project,LOB_Group_3,Cost_Category_16,57581.74
2021,5,Base,LOB_Group_4,Cost_Category_1,65476.42
2021,5,Base,LOB_Group_4,Cost_Category_2,8094.23
2021,5,Project,LOB_Group_4,Cost_Category_3,66905.76
2021,5,Project,LOB_Group_4,Cost_Category_4,12115.51
2021,5,Project,LOB_Group_4,Cost_Category_5,70331.73
2021,5,Base,LOB_Group_4,Cost_Category_6,38797.09
2021,5,Base,LOB_Group_4,Cost_Category_7,40318.5
2021,5,Base,LOB_Group_4,Cost_Category_8,57287.98
2021,5,Base,LOB_Group_4,Cost_Category_9,25332.62
2021,5,Project,LOB_Group_4,Cost_Category_10,71541.25
2021,5,Project,LOB_Group_4,Cost_Category_11,75015.57
2021,5,Base,LOB_Group_4,Cost_Category_12,68075.85
2021,5,Base,LOB_Group_4,Cost_Category_13,29397.19
2021,5,Base,LOB_Group_4,Cost_Category_14,55720.42
2021,5,Base,LOB_Group_4,Cost_Category_15,95685.47
2021,5,Base,LOB_Group_4,Cost_Category_16,4436.42
2021,5,Project,LOB_Group_5,Cost_Category_1,55599.66
2021,5,Project,LOB_Group_5,Cost_Category_2,76566.99
2021,5,Project,LOB_Group_5,Cost_Category_3,14102.43
2021,5,Project,LOB_Group_5,Cost_Category_4,22104.42
2021,5,Project,LOB_Group_5,Cost_Category_5,89393.23
2021,5,Project,LOB_Group_5,Cost_Category_6,91005.55
2021,5,Base,LOB_Group_5,Cost_Category_7,49261.99
2021,5,Project,LOB_Group_5,Cost_Category_8,59341.96
2021,5,Base,LOB_Group_5,Cost_Category_9,10890.16
2021,5,Base,LOB_Group_5,Cost_Category_10,14349.93
2021,5,Base,LOB_Group_5,Cost_Category_11,8864.63
2021,5,Base,LOB_Group_5,Cost_Category_12,73161.08
2021,5,Project,LOB_Group_5,Cost_Category_13,9286.45
2021,5,Base,LOB_Group_5,Cost_Category_14,59412.15
2021,5,Base,LOB_Group_5,Cost_Category_15,35100.47
2021,5,Project,LOB_Group_5,Cost_Category_16,90985.01
2021,5,Project,LOB_Group_6,Cost_Category_1,79921.7
2021,5,Base,LOB_Group_6,Cost_Category_2,50743.49
2021,5,Base,LOB_Group_6,Cost_Category_3,12388.08
2021,5,Project,LOB_Group_6,Cost_Category_4,46792.41
2021,5,Project,LOB_Group_6,Cost_Category_5,68568.08
2021,5,Base,LOB_Group_6,Cost_Category_6,32817.31
2021,5,Base,LOB_Group_6,Cost_Category_7,92434.61
2021,5,Base,LOB_Group_6,Cost_Category_8,98658.09
2021,5,Base,LOB_Group_6,Cost_Category_9,2881.16
2021,5,Project,LOB_Group_6,Cost_Category_10,8385.28
2021,5,Base,LOB_Group_6,Cost_Category_11,87464.1
2021,5,Project,LOB_Group_6,Cost_Category_12,70116.47
2021,5,Project,LOB_Group_6,Cost_Category_13,89743.2
2021,5,Base,LOB_Group_6,Cost_Category_14,4216.51
2021,5,Project,LOB_Group_6,Cost_Category_15,99402.05
2021,5,Project,LOB_Group_6,Cost_Category_16,95617.48
2021,5,Project,LOB_Group_7,Cost_Category_1,34540.19
2021,5,Project,LOB_Group_7,Cost_Category_2,52288.95
2021,5,Project,LOB_Group_7,Cost_Category_3,59127.46
2021,5,Project,LOB_Group_7,Cost_Category_4,78196.7
2021,5,Project,LOB_Group_7,Cost_Category_5,92658.56
2021,5,Project,LOB_Group_7,Cost_Category_6,69974.13
2021,5,Base,LOB_Group_7,Cost_Category_7,38503.59
2021,5,Project,LOB_Group_7,Cost_Category_8,97250.46
2021,5,Base,LOB_Group_7,Cost_Category_9,13449.1
2021,5,Project,LOB_Group_7,Cost_Category_10,57682.9
2021,5,Project,LOB_Group_7,Cost_Category_11,10244.64
2021,5,Base,LOB_Group_7,Cost_Category_12,4259.43
2021,5,Project,LOB_Group_7,Cost_Category_13,76825.55
2021,5,Base,LOB_Group_7,Cost_Category_14,4316.47
2021,5,Base,LOB_Group_7,Cost_Category_15,80790.89
2021,5,Base,LOB_Group_7,Cost_Category_16,21335.47
2021,5,Base,LOB_Group_8,Cost_Category_1,18254.69
2021,5,Base,LOB_Group_8,Cost_Category_2,56673.0
2021,5,Project,LOB_Group_8,Cost_Category_3,9581.99
2021,5,Project,LOB_Group_8,Cost_Category_4,98855.36
2021,5,Base,LOB_Group_8,Cost_Category_5,38580.56
2021,5,Base,LOB_Group_8,Cost_Category_6,15349.79
2021,5,Base,LOB_Group_8,Cost_Category_7,20879.11
2021,5,Base,LOB_Group_8,Cost_Category_8,54665.99
2021,5,Project,LOB_Group_8,Cost_Category_9,84353.19
2021,5,Base,LOB_Group_8,Cost_Category_10,71618.76
2021,5,Project,LOB_Group_8,Cost_Category_11,94344.69
2021,5,Base,LOB_Group_8,Cost_Category_12,4088.15
2021,5,Base,LOB_Group_8,Cost_Category_13,72525.81
2021,5,Base,LOB_Group_8,Cost_Category_14,99299.13
2021,5,Project,LOB_Group_8,Cost_Category_15,71782.72
2021,5,Project,LOB_Group_8,Cost_Category_16,77729.37
2021,6,Base,LOB_Group_1,Cost_Category_1,27997.48
2021,6,Project,LOB_Group_1,Cost_Category_2,40938.27
2021,6,Base,LOB_Group_1,Cost_Category_3,82983.08
2021,6,Base,LOB_Group_1,Cost_Category_4,49468.25
2021,6,Base,LOB_Group_1,Cost_Category_5,99203.45
2021,6,Base,LOB_Group_1,Cost_Category_6,77874.92
2021,6,Project,LOB_Group_1,Cost_Category_7,69347.59
2021,6,Base,LOB_Group_1,Cost_Category_8,63428.74
2021,6,Project,LOB_Group_1,Cost_Category_9,60586.22
2021,6,Project,LOB_Group_1,Cost_Category_10,29604.97
2021,6,Base,LOB_Group_1,Cost_Category_11,39203.94
2021,6,Base,LOB_Group_1,Cost_Category_12,67798.74
2021,6,Project,LOB_Group_1,Cost_Category_13,23174.24
2021,6,Project,LOB_Group_1,Cost_Category_14,29645.84
2021,6,Project,LOB_Group_1,Cost_Category_15,14632.74
2021,6,Base,LOB_Group_1,Cost_Category_16,29303.3
2021,6,Project,LOB_Group_2,Cost_Category_1,20545.56
2021,6,Base,LOB_Group_2,Cost_Category_2,50220.82
2021,6,Project,LOB_Group_2,Cost_Category_3,90381.17
2021,6,Project,LOB_Group_2,Cost_Category_4,96445.28
2021,6,Project,LOB_Group_2,Cost_Category_5,25221.61
2021,6,Base,LOB_Group_2,Cost_Category_6,98082.75
2021,6,Project,LOB_Group_2,Cost_Category_7,89498.82
2021,6,Base,LOB_Group_2,Cost_Category_8,37192.95
2021,6,Project,LOB_Group_2,Cost_Category_9,40687.69
2021,6,Base,LOB_Group_2,Cost_Category_10,16660.19
2021,6,Base,LOB_Group_2,Cost_Category_11,78667.22
2021,6,Project,LOB_Group_2,Cost_Category_12,53805.31
2021,6,Project,LOB_Group_2,Cost_Category_13,99043.43
2021,6,Base,LOB_Group_2,Cost_Category_14,91013.74
2021,6,Base,LOB_Group_2,Cost_Category_15,8728.64
2021,6,Base,LOB_Group_2,Cost_Category_16,37675.75
2021,6,Base,LOB_Group_3,Cost_Category_1,30469.3
2021,6,Project,LOB_Group_3,Cost_Category_2,28151.37
2021,6,Project,LOB_Group_3,Cost_Category_3,86305.31
2021,6,Project,LOB_Group_3,Cost_Category_4,70247.95
2021,6,Project,LOB_Group_3,Cost_Category_5,58755.55
2021,6,Project,LOB_Group_3,Cost_Category_6,20979.58
2021,6,Project,LOB_Group_3,Cost_Category_7,62493.04
2021,6,Base,LOB_Group_3,Cost_Category_8,63283.39
2021,6,Project,LOB_Group_3,Cost_Category_9,89965.16
2021,6,Base,LOB_Group_3,Cost_Category_10,25245.85
2021,6,Base,LOB_Group_3,Cost_Category_11,22592.56
2021,6,Project,LOB_Group_3,Cost_Category_12,39160.9
2021,6,Project,LOB_Group_3,Cost_Category_13,64269.83
2021,6,Base,LOB_Group_3,Cost_Category_14,94999.16
2021,6,Base,LOB_Group_3,Cost_Category_15,51087.63
2021,6,Base,LOB_Group_3,Cost_Category_16,89929.87
2021,6,Base,LOB_Group_4,Cost_Category_1,60375.72
2021,6,Base,LOB_Group_4,Cost_Category_2,95819.09
2021,6,Base,LOB_Group_4,Cost_Category_3,66712.36
2021,6,Base,LOB_Group_4,Cost_Category_4,24705.98
2021,6,Project,LOB_Group_4,Cost_Category_5,81661.78
2021,6,Base,LOB_Group_4,Cost_Category_6,68748.74
2021,6,Project,LOB_Group_4,Cost_Category_7,14394.4
2021,6,Project,LOB_Group_4,Cost_Category_8,35202.22
2021,6,Project,LOB_Group_4,Cost_Category_9,39071.12
2021,6,Base,LOB_Group_4,Cost_Category_10,45922.4
2021,6,Project,LOB_Group_4,Cost_Category_11,56843.21
2021,6,Base,LOB_Group_4,Cost_Category_12,63918.68
2021,6,Base,LOB_Group_4,Cost_Category_13,79353.78
2021,6,Project,LOB_Group_4,Cost_Category_14,49600.59
2021,6,Project,LOB_Group_4,Cost_Category_15,37715.07
2021,6,Base,LOB_Group_4,Cost_Category_16,18486.22
2021,6,Base,LOB_Group_5,Cost_Category_1,80761.0
2021,6,Base,LOB_Group_5,Cost_Category_2,2662.21
2021,6,Project,LOB_Group_5,Cost_Category_3,6082.54
2021,6,Project,LOB_Group_5,Cost_Category_4,68264.85
2021,6,Base,LOB_Group_5,Cost_Category_5,60803.22
2021,6,Base,LOB_Group_5,Cost_Category_6,16469.35
2021,6,Project,LOB_Group_5,Cost_Category_7,35527.65
2021,6,Base,LOB_Group_5,Cost_Category_8,38914.39
2021,6,Project,LOB_Group_5,Cost_Category_9,1461.34
2021,6,Project,LOB_Group_5,Cost_Category_10,89499.54
2021,6,Project,LOB_Group_5,Cost_Category_11,16411.96
2021,6,Project,LOB_Group_5,Cost_Category_12,41653.89
2021,6,Base,LOB_Group_5,Cost_Category_13,3851.6
2021,6,Base,LOB_Group_5,Cost_Category_14,33354.47
2021,6,Base,LOB_Group_5,Cost_Category_15,65043.8
2021,6,Project,LOB_Group_5,Cost_Category_16,29839.51
2021,6,Project,LOB_Group_6,Cost_Category_1,92018.27
2021,6,Base,LOB_Group_6,Cost_Category_2,88511.1
2021,6,Base,LOB_Group_6,Cost_Category_3,39846.53
2021,6,Base,LOB_Group_6,Cost_Category_4,84170.19
2021,6,Project,LOB_Group_6,Cost_Category_5,21265.15
2021,6,Project,LOB_Group_6,Cost_Category_6,28847.07
2021,6,Project,LOB_Group_6,Cost_Category_7,34474.67
2021,6,Base,LOB_Group_6,Cost_Category_8,15164.08
2021,6,Project,LOB_Group_6,Cost_Category_9,82745.28
2021,6,Base,LOB_Group_6,Cost_Category_10,84300.3
2021,6,Base,LOB_Group_6,Cost_Category_11,25215.1
2021,6,Base,LOB_Group_6,Cost_Category_12,22885.34
2021,6,Project,LOB_Group_6,Cost_Category_13,7023.65
2021,6,Project,LOB_Group_6,Cost_Category_14,7754.78
2021,6,Base,LOB_Group_6,Cost_Category_15,45030.56
2021,6,Project,LOB_Group_6,Cost_Category_16,81657.6
2021,6,Base,LOB_Group_7,Cost_Category_1,2078.4
2021,6,Base,LOB_Group_7,Cost_Category_2,31893.21
2021,6,Project,LOB_Group_7,Cost_Category_3,17364.45
2021,6,Base,LOB_Group_7,Cost_Category_4,23680.49
2021,6,Project,LOB_Group_7,Cost_Category_5,72593.51
2021,6,Base,LOB_Group_7,Cost_Category_6,88464.82
2021,6,Base,LOB_Group_7,Cost_Category_7,18955.45
2021,6,Project,LOB_Group_7,Cost_Category_8,55916.91
2021,6,Base,LOB_Group_7,Cost_Category_9,59063.83
2021,6,Project,LOB_Group_7,Cost_Category_10,49704.86
2021,6,Project,LOB_Group_7,Cost_Category_11,52887.23
2021,6,Project,LOB_Group_7,Cost_Category_12,36378.55
2021,6,Base,LOB_Group_7,Cost_Category_13,72470.5
2021,6,Base,LOB_Group_7,Cost_Category_14,4133.95
2021,6,Project,LOB_Group_7,Cost_Category_15,87746.44
2021,6,Base,LOB_Group_7,Cost_Category_16,98580.7
2021,6,Base,LOB_Group_8,Cost_Category_1,54795.12
2021,6,Base,LOB_Group_8,Cost_Category_2,9027.67
2021,6,Base,LOB_Group_8,Cost_Category_3,42550.21
2021,6,Project,LOB_Group_8,Cost_Category_4,17213.0
2021,6,Base,LOB_Group_8,Cost_Category_5,59382.7
2021,6,Project,LOB_Group_8,Cost_Category_6,16481.2
2021,6,Project,LOB_Group_8,Cost_Category_7,65567.66
2021,6,Project,LOB_Group_8,Cost_Category_8,26343.59
2021,6,Base,LOB_Group_8,Cost_Category_9,7128.57
2021,6,Base,LOB_Group_8,Cost_Category_10,93394.09
2021,6,Base,LOB_Group_8,Cost_Category_11,51182.16
2021,6,Base,LOB_Group_8,Cost_Category_12,4145.1
2021,6,Base,LOB_Group_8,Cost_Category_13,18929.38
2021,6,Project,LOB_Group_8,Cost_Category_14,46095.68
2021,6,Base,LOB_Group_8,Cost_Category_15,39687.62
2021,6,Base,LOB_Group_8,Cost_Category_16,49620.7
2021,7,Base,LOB_Group_1,Cost_Category_1,93252.64
2021,7,Project,LOB_Group_1,Cost_Category_2,62664.91
2021,7,Project,LOB_Group_1,Cost_Category_3,58686.17
2021,7,Project,LOB_Group_1,Cost_Category_4,52442.85
2021,7,Base,LOB_Group_1,Cost_Category_5,95702.35
2021,7,Base,LOB_Group_1,Cost_Category_6,77334.72
2021,7,Base,LOB_Group_1,Cost_Category_7,58180.24
2021,7,Base,LOB_Group_1,Cost_Category_8,26944.73
2021,7,Project,LOB_Group_1,Cost_Category_9,91599.17
2021,7,Base,LOB_Group_1,Cost_Category_10,51707.56
2021,7,Project,LOB_Group_1,Cost_Category_11,40092.9
2021,7,Project,LOB_Group_1,Cost_Category_12,53553.09
2021,7,Base,LOB_Group_1,Cost_Category_13,36834.43
2021,7,Base,LOB_Group_1,Cost_Category_14,62219.95
2021,7,Project,LOB_Group_1,Cost_Category_15,48085.56
2021,7,Base,LOB_Group_1,Cost_Category_16,97925.1
2021,7,Project,LOB_Group_2,Cost_Category_1,33445.06
2021,7,Base,LOB_Group_2,Cost_Category_2,15125.19
2021,7,Project,LOB_Group_2,Cost_Category_3,64930.12
2021,7,Project,LOB_Group_2,Cost_Category_4,8913.52
2021,7,Base,LOB_Group_2,Cost_Category_5,42048.76
2021,7,Base,LOB_Group_2,Cost_Category_6,25326.79
2021,7,Base,LOB_Group_2,Cost_Category_7,26679.86
2021,7,Base,LOB_Group_2,Cost_Category_8,71755.82
2021,7,Base,LOB_Group_2,Cost_Category_9,52627.6
2021,7,Project,LOB_Group_2,Cost_Category_10,31054.04
2021,7,Project,LOB_Group_2,Cost_Category_11,76220.01
2021,7,Base,LOB_Group_2,Cost_Category_12,18304.81
2021,7,Project,LOB_Group_2,Cost_Category_13,91036.06
2021,7,Base,LOB_Group_2,Cost_Category_14,12326.05
2021,7,Project,LOB_Group_2,Cost_Category_15,91961.21
2021,7,Base,LOB_Group_2,Cost_Category_16,74452.14
2021,7,Base,LOB_Group_3,Cost_Category_1,42372.44
2021,7,Project,LOB_Group_3,Cost_Category_2,88401.86
2021,7,Project,LOB_Group_3,Cost_Category_3,41247.65
2021,7,Project,LOB_Group_3,Cost_Category_4,62382.79
2021,7,Project,LOB_Group_3,Cost_Category_5,97459.98
2021,7,Project,LOB_Group_3,Cost_Category_6,96105.64
2021,7,Project,LOB_Group_3,Cost_Category_7,23304.78
2021,7,Base,LOB_Group_3,Cost_Category_8,16898.46
2021,7,Base,LOB_Group_3,Cost_Category_9,62090.94
2021,7,Base,LOB_Group_3,Cost_Category_10,37650.59
2021,7,Project,LOB_Group_3,Cost_Category_11,93446.74
2021,7,Project,LOB_Group_3,Cost_Category_12,16018.36
2021,7,Base,LOB_Group_3,Cost_Category_13,71866.63
2021,7,Base,LOB_Group_3,Cost_Category_14,73585.51
2021,7,Base,LOB_Group_3,Cost_Category_15,58152.76
2021,7,Base,LOB_Group_3,Cost_Category_16,98943.2
2021,7,Project,LOB_Group_4,Cost_Category_1,59345.8
2021,7,Project,LOB_Group_4,Cost_Category_2,33894.05
2021,7,Base,LOB_Group_4,Cost_Category_3,94540.28
2021,7,Base,LOB_Group_4,Cost_Category_4,80009.14
2021,7,Base,LOB_Group_4,Cost_Category_5,39049.32
2021,7,Project,LOB_Group_4,Cost_Category_6,82070.49
2021,7,Project,LOB_Group_4,Cost_Category_7,73155.96
2021,7,Base,LOB_Group_4,Cost_Category_8,68198.1
2021,7,Project,LOB_Group_4,Cost_Category_9,55525.24
2021,7,Project,LOB_Group_4,Cost_Category_10,56384.2
2021,7,Project,LOB_Group_4,Cost_Category_11,15357.45
2021,7,Base,LOB_Group_4,Cost_Category_12,49283.23
2021,7,Project,LOB_Group_4,Cost_Category_13,73803.17
2021,7,Base,LOB_Group_4,Cost_Category_14,2691.25
2021,7,Base,LOB_Group_4,Cost_Category_15,71956.72
2021,7,Base,LOB_Group_4,Cost_Category_16,44339.06
2021,7,Project,LOB_Group_5,Cost_Category_1,93885.51
2021,7,Project,LOB_Group_5,Cost_Category_2,79832.41
2021,7,Base,LOB_Group_5,Cost_Category_3,46270.7
2021,7,Project,LOB_Group_5,Cost_Category_4,56380.68
2021,7,Project,LOB_Group_5,Cost_Category_5,44392.32
2021,7,Base,LOB_Group_5,Cost_Category_6,77737.29
2021,7,Base,LOB_Group_5,Cost_Category_7,72009.73
2021,7,Base,LOB_Group_5,Cost_Category_8,4898.77
2021,7,Project,LOB_Group_5,Cost_Category_9,90755.91
2021,7,Base,LOB_Group_5,Cost_Category_10,30939.52
2021,7,Project,LOB_Group_5,Cost_Category_11,33119.15
2021,7,Project,LOB_Group_5,Cost_Category_12,2832.34
2021,7,Base,LOB_Group_5,Cost_Category_13,6150.64
2021,7,Project,LOB_Group_5,Cost_Category_14,70298.31
2021,7,Project,LOB_Group_5,Cost_Category_15,64626.1
2021,7,Base,LOB_Group_5,Cost_Category_16,26116.47
2021,7,Base,LOB_Group_6,Cost_Category_1,99044.69
2021,7,Base,LOB_Group_6,Cost_Category_2,35614.46
2021,7,Base,LOB_Group_6,Cost_Category_3,55453.86
2021,7,Base,LOB_Group_6,Cost_Category_4,51049.06
2021,7,Base,LOB_Group_6,Cost_Category_5,84777.45
2021,7,Base,LOB_Group_6,Cost_Category_6,42893.4
2021,7,Base,LOB_Group_6,Cost_Category_7,7822.33
2021,7,Project,LOB_Group_6,Cost_Category_8,19747.77
2021,7,Project,LOB_Group_6,Cost_Category_9,85312.85
2021,7,Project,LOB_Group_6,Cost_Category_10,11374.81
2021,7,Base,LOB_Group_6,Cost_Category_11,37896.28
2021,7,Base,LOB_Group_6,Cost_Category_12,1335.76
2021,7,Project,LOB_Group_6,Cost_Category_13,55043.45
2021,7,Base,LOB_Group_6,Cost_Category_14,6152.05
2021,7,Project,LOB_Group_6,Cost_Category_15,4201.95
2021,7,Project,LOB_Group_6,Cost_Category_16,2825.17
2021,7,Project,LOB_Group_7,Cost_Category_1,95318.21
2021,7,Base,LOB_Group_7,Cost_Category_2,40871.04
2021,7,Project,LOB_Group_7,Cost_Category_3,62493.67
2021,7,Base,LOB_Group_7,Cost_Category_4,49445.29
2021,7,Project,LOB_Group_7,Cost_Category_5,46086.06
2021,7,Base,LOB_Group_7,Cost_Category_6,91781.63
2021,7,Base,LOB_Group_7,Cost_Category_7,5823.38
2021,7,Base,LOB_Group_7,Cost_Category_8,34949.36
2021,7,Project,LOB_Group_7,Cost_Category_9,52266.02
2021,7,Project,LOB_Group_7,Cost_Category_10,94303.94
2021,7,Base,LOB_Group_7,Cost_Category_11,82422.14
2021,7,Project,LOB_Group_7,Cost_Category_12,11305.34
2021,7,Project,LOB_Group_7,Cost_Category_13,67289.1
2021,7,Base,LOB_Group_7,Cost_Category_14,9803.17
2021,7,Base,LOB_Group_7,Cost_Category_15,12316.92
2021,7,Project,LOB_Group_7,Cost_Category_16,57014.64
2021,7,Project,LOB_Group_8,Cost_Category_1,11319.54
2021,7,Base,LOB_Group_8,Cost_Category_2,12801.03
2021,7,Base,LOB_Group_8,Cost_Category_3,68369.54
2021,7,Project,LOB_Group_8,Cost_Category_4,82955.01
2021,7,Base,LOB_Group_8,Cost_Category_5,46300.7
2021,7,Base,LOB_Group_8,Cost_Category_6,73003.81
2021,7,Base,LOB_Group_8,Cost_Category_7,26846.89
